id,category,brand,title,description,price,specTableContent
10120646,shoes,,nike tiempo genio ii cuir tf  platine noir hyper orangefr  nike chaussures pour homme terrain synthetique platinenoirhyper orange fr,""" grâce au contre talon en mousse et à l'empeigne en cuir souple résistant à l'eau, les genio cuir tf permettent une tenue confinée et confortable, tandis que la semelle de propreté en eva haute densité offre un excellent amortissement contre les chocs.la semelle extérieure avec des crampons en caoutchouc turf multidirectionnels permet une adhérence flexible et optimale dans toutes les directions sur les terrains synthétiques. ""@fr",,
13319972,shoes,,nike tiempo legacy ii sg  czysta platynaczarnypomarańczowypl  nike męskie buty piłkarskie miękka nawierzchnia wkręty platyna czarny pomarańczowy pl,,,
4962290,shoes,,nike air huarache run ultra mujeres,"""zapatilla mujer nike air huarache run mujer el toque ligero las zapatillas nike air huarache ultra para mujer están confeccionadas con una parte superior elástica de una sola pieza, detalles moldeados sin costuras y una suela ultraligera para proporcionar un look estilizado y fácil de guardar en tu bolsa. ""@es",,
13573076,shoes,, air jordan 4 retro pure moneyen air money   the sneaker authorityen,"""null""@en",,
2152061,shoes,,gt2000 5 liteshow wegschoen voor damesnlnl dames  women womens road running shoes asicsnlnl,,,
26205,shoes,,nike lunarglide 7  noir blanc anthracitefr  nike chaussures pour homme noirblancanthracite fr,,,
6428337,shoes,,nike free run distance para mujernegroblancovoltrojoes  nike mujerzapatillas mujernegroblancovoltrojo es,""" estas nike free run distance están diseñadas con una amortiguación lunarlon y con grandes ranuras flexibles hexagonales para un movimiento natural del pie. el ligero sistema de amortiguación lunarlon ofrece kilómetros de reactividad suave. fusiona espuma suave y una estructura ligera de phylon para ofrecer una excelente combinación de comodidad amortiguada y sujeción duradera.el tejido knit de una sola capa ayuda a mantener los pies frescos, mientras que los cables flywire integrados con los cordones envuelven el puente del pie para ofrecer un ajuste firme y adaptable. ""@es",,
3141330,shoes,,nike mercurial victory vi ronaldo ic  seaweedvolthastawitnl  nike heren voetbalschoenen indoor seaweedvolthastawit nl,""" de 3e in een series van 7 schoenen chroniqueur cristiano ronaldo’s tocht, chapter 3 concentreert zich op het spel die hem de attentie had gegeven van een van de grootste clubs. de nike mercurial superfly heeft een donker groen die geinspireerd is door zijn originele club kleuren en neon accenten die zijn schijnende talenten representeren. de nike mercurialx victory vi voetbalschoenen zijn gemaakt van synthetisch materiaal en bevatten reliëf randen op de bovenlaag terwijl de tongloze constructie een vaste pasvorm geeft. een geperforeerd en synthetisch doek binnenin de schoen weerspiegelt de natuurlijke vorm van de voet en dit verminderd de druk van de noppen. een volle lengte rubberen buitenzool geeft fantastische tractie op harde indoor oppervlakten. ""@nl",,
11182627,shoes,,free hypervenom 2en,""" inspired by the soccer shoe venom internal sockliner and contrast speckled midsole.cod: 747139-010 ""@en new nike free hypervenom 2 features famous sole with a breathable upper in tone print. oblique lacing system","""EUR""@en, ""€ 97,30""@en",
569840,shoes,,2016 air jordan 1 retro high silver medal gym redmetallic silverwhiteenus silverwhite  hoop jordanenus,"""null""@en-us",,
9438927,shoes,,puma evospeed 35 lth fg  puma blackpuma whitered blasten  blast mens soccer cleats firm ground en,""" taking speed to a new level, the puma evospeed 3.5 lth fg soccer cleats feature a combination of full grain and synthetic leather for the upper to ensure the best fit possible, while also enhancing your touch on the ball.a lightweight tpu outsole with a combination of bladed and conical cleat studs deliver superior traction on firm natural ground surfaces. ""@en",,
12893776,shoes,"""nike""",air jordan retro nike air retro  378038123  everysizecom,,,
1332007,shoes,,nike mercurial victory iv fgbg football shoes fg nike  обувки футбол спортна екипировка  tempo stores онлайн магазинbg,"""null""@bg",,
11052164,shoes,,puma evospeed 55 fg  puma białypuma czarnyszokujący pomarańczpl  męskie buty piłkarskie trawa naturalna lanki pomarańcz pl,""" evospeed 5.5 to buty na dobrym poziomie z niską ceną, łączące w sobie komfort i trwałość ze świeżym projektem.miękka, aczkolwiek wytrzymała skóra syntetyczna skóra, ulepszone anatomicznie dopasowanie i centralnie usytuowane sznurowanie dodaje komfortu tym wytrzymałym obuwiu.lekka podeszwa ze stożkowymi kołkami zapewnia idelaną trakcję na twardej naturalnej nawierzchni. ""@pl",,
12719642,shoes,,air jordan 11 retro 7210en 7210  featured  the sneaker authorityen,"""null""@en",,
16713029,shoes,, fjallraven merano canvasbelt dark olive fi fjallraven  fifi,""" fjallraven merano canvasbelt dark olive canvas hihna, johon on helppo lyhentää. 3 senttimetriä leveä. soljen hampaita. metalli kärki.fjallraven merano canvasbelt tuote video:lähde: youtube.com/fjallravenfjallraven merano canvasbelt tuotteen kuvaus:siirtomaton kireys. pituus säädettävissä ja metalliset ""sotilaallisten operaatioiden"" turvavyön solkifjallraven merano kirjattu canvasbelt tuotteen ominaisuus:ulkopuolinen materiaali: 100% akryyliasukupuoli: unisexkäsite: ulkokäyttöönleveys: 3 cmpaino: 90 gpituus: 120 cmtekstiilien osat eläinperäisillä:tällä toiminnolla: matkafjallraven merano canvasbelt tuote video:lähde: youtube.com/fjallraven ""@fi",,
3175428,shoes,,nike hypervenom phantom fg  voltvioletalavanegroes  nike botas de futbol nike terreno firme voltvioletalavanegro es,""" las botas de fútbol para superficies firmes para hombre nike hypervenom phantom tienen tecnología nikeskin que se ciñe mejor a tu pie para un toque más natural. el diseño de una sola pieza de la parte superior elimina las capas innecesarias usando solo una delgada película de poliuretano y malla de rendimiento para reducir el peso y aumentar el contacto con el balónla tecnología nikeskin se ciñe mejor a tu pie para un toque más natural. el diseño de una sola pieza de la parte superior elimina las capas innecesarias usando solo una delgada película de poliuretano y malla de rendimiento para reducir el peso y aumentar el contacto con el balóndiseño de placa de tracción con división entre los dedos para una mayor agilidad y respuesta rápida cuando los defensas se acercan. el patrón y forma de los tacos están diseñadas para cambios de dirección repentinos y para facilitar el arranque de carrera y ofrecer la máxima respuestacaracterísticas:zona de lazada más reducida para una mayor zona de contactocordones más finos en la puntera para una zona de contacto más uniformeestructura de agilidad con banda de sujeción interna para una mayor estabilidad y sujecióndiseño anatómico que se ajusta como un guanteplantilla moldeada con apoyo en el talón incorporado para reducir la presión de los tacos y proporcionar un ajuste seguro ""@es",,
3475092,shoes,,buty puma evopower 12 fg  peacoatbiałybright plasmapl  korki buty piłkarskie twarde podłoże trawa lanki plasma 10317101 pl,""" zaprojektowane przez firmę puma, aby uwolnić twoją naturalną moc podczas oddawania strzałów. buty piłkarskie evopower 1.2 fg posiadają miękką, wykonaną z mikrofibry cholewkę adaplite, która doskonale dostosowuje się do stopy i wspiera ją.nadruk griptex na cholewce pozwala zwiększć kontrolę podczas gry na mokrym, jak i suchym boisku. umieszczona pod nim pianka accufoam zapewnia lepsze rozłożenie nacisku, tworząc czystą powierzchnię kontaktu z piłką dla zwiększenia celności.obejmująca środkową część stopy, zewnętrzna konstrukcja everfit daje idealny poziom stabilizacji bez ograniczania naturalnego ruchu stopy.ukształtowana anatomicznie, wyjmowana, lekka wkładka z warstwą pianki eva, która tłumi uderzenia stopy o podłoże i zapewnia optymalny poziom rozłożenia nacisku oraz wygodę w trakcie gry.spełniająca rolę konstrukcji nośnej, gradual stability frame została stworzona, aby umożliwić lekkiej, ukształtowanej anatomicznie podeszwie zewnętrznej pebax poruszanie się w harmonii ze stopą oraz elastyczną cholewką. idealne połączenie stabilności i zwrotności na twardym, naturalnym podłożu zapewnia kombinacja formowanych, podłużnych oraz stożkowych kołków. ""@pl",,
10585090,shoes,,gelds trainer 22 nc hardloopschoen voor damesnlnl dames  women fast running asicsnlnl,,,
9566140,shoes,, patagonia bisect tank turkish delight graphic black fi patagonia  fifi,""" an organic cotton/spandex tank with a supportive shelf bra and a flattering low back that features racerback-style straps. a cartwheel contest in the park probably isn't the best rest day activity, but it's the perfect opportunity to show off your balance and back in the bisect tank. made from a soft and supple 6.2-oz 90% organic cotton with 10% spandex, the open back of this tank will keep you cool in long run-outs, high balls and hot studios. the racerback straps free your lats and stay put during lock-offs and triangle pose. shelf bra supports without squeezing. ""@fi",,
9448424,shoes,,puma speed 1000 s ignite azulrojoblancoes  puma zapatillas para hombreazulrojoblanco es,,,
7310623,shoes,,nike femme air zoom fit 2  noir blanc gris foncé loupfr  nike chaussures pour femme noir blanc gris fonce loup fr,,,
882106,shoes,,nike junior mercurial vapor x fg  blu squadronnerovoltit  scarpe da calcio nike terreni compatti squadronnerovolt it,""" con una tomaia in microfibra ultraleggera che si conforma al piede, le scarpe da calcio junior nike mercurial vapor x fg sono state realizzate da nike per assicurare una sensazione come a piede nudo ed una vestibilità reattiva.generando una maggiore frizione sulla palla, la superficie micro-testurizzata produce un tocco migliorato con tecnologia acc che assicura una presa costante in tutte le condizioni di tempo. una nuova tomaia priva di linguetta, un controtallone e mesopiede offrono il giusto supporto nei punti dove necessita di più e mantengono il piede fermo.seguendo il profilo del piede, la suola perforata offre un supporto premium, un'ammortizzazione a basso profilo e riduce la pressione dei tacchetti. la leggera piastra in nylon con design a dita separate è caratterizzata da tacchetti lamati con aggiunta di tacchetti sul tallone e la punta per una trazione rotazionale reattiva. ""@it",,
